User,Person,Current Age,Age Range,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Income Range,Total Debt,FICO Score,EAD,PD12,PDLT,LGD
127,Clay Evans,52,60,65,1967,9,Male,123 Ocean View Street,,Rancho Cordova,CA,95742,38.57,-121.17,35137,71645,50K - 80K,155006,629,8531.569904935319,0.1000236724960254,0.1471286693163752,0.6080730319488817
128,Jennifer Peres,23,30,66,1996,9,Female,9264 Norfolk Lane,,Orlando,FL,32811,28.5,-81.37,14405,29376,20K - 50K,51428,629,8531.569904935319,0.1000236724960254,0.1471286693163752,0.6080730319488817
129,Janiyah Morales,29,30,65,1990,6,Female,5544 Grant Avenue,,Ypsilanti,MI,48197,42.24,-83.62,23487,47891,20K - 50K,114299,629,8531.569904935319,0.1000236724960254,0.1471286693163752,0.6080730319488817
130,Armani Hill,37,40,68,1982,5,Female,345 George Street,,Garland,TX,75044,32.91,-96.62,27057,55172,50K - 80K,96779,629,8531.569904935319,0.1000236724960254,0.1471286693163752,0.6080730319488817
131,Romina Garcia,18,20,67,2002,1,Female,829 Fourth Boulevard,,Cranston,RI,2921,41.76,-71.48,33914,69149,50K - 80K,89214,776,9135.863308264505,0.1049866063492063,0.1516391079365079,0.6062653955342903
132,Ariana Cook,58,60,67,1961,3,Female,407 Park Lane,,Islandton,SC,29929,32.9,-80.93,14864,30305,20K - 50K,23392,776,9135.863308264505,0.1049866063492063,0.1516391079365079,0.6062653955342903
133,Jayden Howard,20,20,60,1999,11,Female,88 George Street,,Kent,OH,44240,41.14,-81.36,20305,41403,20K - 50K,206131,776,9135.863308264505,0.1049866063492063,0.1516391079365079,0.6062653955342903
134,Darius Thomas,65,70,67,1955,1,Male,54 George Avenue,,Carson City,NV,89701,39.14,-119.71,19392,39543,20K - 50K,53182,776,9135.863308264505,0.1049866063492063,0.1516391079365079,0.6062653955342903
135,Otto Williams,18,20,67,2001,4,Male,6445 Ninth Lane,,Lynnwood,WA,98037,47.85,-122.28,24564,50086,50K - 80K,51164,776,9135.863308264505,0.1049866063492063,0.1516391079365079,0.6062653955342903
136,Keanu Chen,34,40,62,1985,10,Male,74786 Jefferson Drive,,Traverse City,MI,49686,44.75,-85.6,20325,41442,20K - 50K,78833,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
137,Roland King,70,70,64,1949,4,Male,5073 Wessex Avenue,,Tyronza,AR,72386,35.49,-90.35,14172,26858,20K - 50K,11245,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
138,Maximilian Kelly,36,40,68,1983,7,Male,57 Pine Boulevard,,Tulsa,OK,74110,36.12,-95.91,11633,23718,20K - 50K,1386,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
139,Elaina Kelly,39,40,69,1980,9,Female,7549 Fourth Lane,,Lombard,IL,60148,41.87,-88.01,27741,56562,50K - 80K,111495,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
140,Pearl Rivera,88,90,65,1932,1,Female,2947 Lake Lane,,Waterford,MI,48329,42.66,-83.38,24578,36764,20K - 50K,839,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
141,Cristiano Morris,24,30,69,1995,10,Male,841 Spruce Drive,3,Hammond,LA,70401,30.5,-90.46,17584,35856,20K - 50K,73257,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
142,Isabela Bell,38,40,66,1981,12,Female,422 Burns Street,,Shepherdsville,KY,40165,37.98,-85.71,19661,40087,20K - 50K,17392,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
143,Ahmed Anderson,47,50,62,1972,9,Male,523 Federal Drive,7,Bronx,NY,10456,40.84,-73.87,12475,25434,20K - 50K,45540,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
144,Marley Russell,59,60,62,1960,6,Male,485 Birch Boulevard,2,Napoleon,OH,43545,41.39,-84.12,18600,37927,20K - 50K,79299,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
145,Robert Anwar,41,50,67,1978,5,Male,469 Pine Street,,Belleville,IL,62221,38.53,-90,24509,49967,20K - 50K,58582,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
146,Giovanna Reyes,77,80,68,1943,1,Female,6864 Norfolk Boulevard,,Warner Robins,GA,31088,32.61,-83.63,20835,31066,20K - 50K,20902,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
147,Lionel Bailey,28,30,65,1991,12,Male,1963 Summit Lane,,Fort Lauderdale,FL,33312,26.14,-80.13,20995,42806,20K - 50K,49194,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
148,Alfred Powell,22,30,68,1997,8,Male,6614 Ninth Boulevard,,Manchester,TN,37355,35.46,-86.08,16349,33337,20K - 50K,71679,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
149,Nickolas Fisher,40,40,67,1980,2,Male,8475 Essex Lane,4,Columbus,OH,43204,39.98,-82.98,17778,36247,20K - 50K,34079,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
150,Magnus Brooks,63,70,68,1956,6,Male,547 West Drive,,Port Chester,NY,10573,41,-73.66,35269,71909,50K - 80K,44190,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
151,Yusuf Rivera,34,40,68,1985,9,Male,2066 Ninth Lane,,Willowbrook,IL,60527,41.8,-87.92,45307,92375,80K - 100K,156949,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
152,Adelaide Diaz,51,60,65,1968,6,Female,413 East Boulevard,,Midlothian,IL,60445,41.62,-87.72,22348,45570,20K - 50K,0,712,8919.522789234461,0.1198786550580431,0.1719297562189054,0.6103398402662229
153,Poppy Flores,48,50,62,1971,5,Female,781 East Street,,San Antonio,TX,78207,29.45,-98.5,10059,20513,0K - 20K,32509,599,9742.892842355886,0.099064877,0.1496004255319149,0.6058290785597381
154,Melody Nelson,56,60,61,1963,3,Female,6134 Littlewood Lane,7,Gulfport,MS,39503,30.38,-89.06,19327,39409,20K - 50K,52076,599,9742.892842355886,0.099064877,0.1496004255319149,0.6058290785597381
155,Riya Cruz,41,50,68,1978,4,Female,40 Washington Drive,,Boise City,OK,73933,36.73,-102.51,11342,23123,20K - 50K,5079,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
156,Hannah Chen,28,30,73,1991,10,Female,6413 Second Street,,Pensacola,FL,32505,30.44,-87.18,12766,26025,20K - 50K,23971,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
157,Maddux Miller,43,50,70,1976,11,Male,857 Jefferson Avenue,,New Braunfels,TX,78130,29.7,-98.11,19325,39404,20K - 50K,71859,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
158,Spencer Morgan,18,20,68,2001,11,Female,1987 Hillside Lane,,Corinth,VT,5039,44.02,-72.23,15062,30712,20K - 50K,38054,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
159,Alexia Reyes,66,70,68,1953,3,Female,804 Sixth Boulevard,,Seguin,TX,78155,29.57,-97.96,17440,35560,20K - 50K,60397,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
160,Cade Campbell,34,40,65,1985,10,Male,8229 Bayview Avenue,,Amherst,OH,44001,41.4,-82.23,22261,45388,20K - 50K,64749,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
161,Ulises Chen,76,80,66,1943,5,Male,3462 Ocean Boulevard,,Sacramento,CA,95831,38.49,-121.53,26815,51942,50K - 80K,22839,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
162,Avi Martin,67,70,70,1953,1,Male,127 Grant Street,,Butler,OH,44822,40.58,-82.42,17161,34985,20K - 50K,29409,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
163,Kieran Rogers,23,30,65,1996,12,Male,1430 Elm Avenue,9089,Fremont,CA,94536,37.56,-121.98,33727,68767,50K - 80K,119831,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
164,Hannah Collins,82,90,69,1938,2,Female,2303 12th Lane,,Lamesa,TX,79331,32.73,-101.95,14989,23175,20K - 50K,1626,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
165,Lyric Ramirez,40,40,70,1979,11,Female,2578 Park Boulevard,,Hope,IN,47246,39.29,-85.76,18295,37299,20K - 50K,31923,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
166,Isabella Young,29,30,67,1990,8,Female,225 Lake Boulevard,,Farmington,MI,48331,42.46,-83.37,36817,75070,50K - 80K,161525,723,8428.780790518547,0.1071317572649572,0.1549349726495726,0.6021187029360967
167,Saul Walker,54,60,71,1966,1,Male,3994 Hillside Drive,,Henderson,TX,75652,32.15,-94.79,17898,36497,20K - 50K,38333,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
168,Brianna Powell,49,50,70,1970,7,Female,480 Seventh Lane,1,Trenton,NJ,8610,40.22,-74.76,22747,46377,20K - 50K,79980,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
169,Nikolai Cruz,43,50,66,1977,1,Male,18 Norfolk Boulevard,,Madison,WI,53716,43.07,-89.38,23680,48279,20K - 50K,114254,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
170,Magdalena Farhad,36,40,68,1983,3,Female,28 Second Boulevard,6239,Lordsburg,NM,88045,32.34,-108.7,15407,31414,20K - 50K,42233,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
171,Karson Green,76,80,63,1943,12,Male,343 Lafayette Drive,,Derby,KS,67037,37.54,-97.25,24531,41790,20K - 50K,24676,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
172,Tori Bailey,33,40,65,1986,6,Female,689 Littlewood Lane,1,Moulton,AL,35650,34.48,-87.28,17271,35213,20K - 50K,87653,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
173,Blake Sanchez,36,40,69,1983,8,Male,995 Martin Luther King Street,,Houston,TX,77047,29.76,-95.38,19554,39871,20K - 50K,73726,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
174,Darius Evans,51,60,65,1968,4,Male,774 Wessex Lane,864,Gilbert,AZ,85295,33.3,-111.74,30557,62304,50K - 80K,113416,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
175,Juliette Wright,41,50,53,1978,8,Female,165 Fourth Street,,San Diego,CA,92130,32.95,-117.19,0,553,0K - 20K,740,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
176,Brooklyn Morris,55,60,70,1964,9,Female,1392 Plum Avenue,6,Brooklyn,NY,11214,40.64,-73.94,18719,38165,20K - 50K,45891,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
177,Reagan Butler,24,30,65,1996,1,Male,716 Bayview Avenue,,Hamptonville,NC,27020,36.11,-80.81,15545,31693,20K - 50K,98206,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
178,Milan Sanchez,58,60,57,1961,4,Female,9384 Lake Street,,Revere,MA,2151,42.41,-70.99,20979,17078,0K - 20K,25245,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
179,Bryan Walker,82,90,63,1937,3,Male,19176 Grant Drive,,Richmond,VA,23226,37.55,-77.46,43827,92368,80K - 100K,2689,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
180,Chloe Nguyen,32,40,74,1987,5,Female,412 Fifth Boulevard,,New York,NY,10002,40.71,-73.99,19744,40256,20K - 50K,0,719,8507.021571934067,0.1004425193929173,0.1500531635750421,0.6059498834459459
181,Anahi Rogers,76,80,71,1943,8,Female,172 Birch Street,9,Flagstaff,AZ,86004,35.29,-111.32,21950,27484,20K - 50K,16803,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
182,Milani Merkel,46,50,59,1973,5,Female,524 Ocean Drive,87,Houston,TX,77056,29.76,-95.38,95039,193773,150K - 200K,241571,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
183,Alaric Flores,40,40,64,1979,12,Male,390 Tenth Street,3,Newark,NJ,7103,40.72,-74.17,17370,35418,20K - 50K,51741,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
184,Kailyn Ramirez,21,30,61,1998,9,Female,95 Burns Drive,,Cambridge,MA,2138,42.37,-71.11,47637,97127,80K - 100K,210206,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
185,Case Edwards,21,30,70,1998,3,Male,1848 Mountain View Avenue,,Powder Springs,GA,30127,33.86,-84.68,25025,51028,50K - 80K,105239,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
186,Rebekah Davis,20,20,70,1999,8,Female,885 Bayview Lane,,Fargo,ND,58103,46.87,-96.81,22214,45292,20K - 50K,88917,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
187,Conor Morales,20,20,61,1999,6,Male,53 Elm Street,,Wailuku,HI,96793,20.88,-156.5,22844,46580,20K - 50K,91081,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
188,Soren Hall,21,30,69,1998,3,Male,727 Valley Stream Boulevard,,Easton,CT,6612,41.24,-73.31,55814,113797,100K - 150K,169684,660,9071.211440033445,0.1216912469982847,0.1687660137221269,0.6060014697754749
189,Cayden Rivera,22,30,68,1997,11,Male,8145 Spruce Boulevard,635,Charlotte,NC,28269,35.19,-80.83,26481,53995,50K - 80K,89056,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
190,Parker Howard,35,40,65,1984,10,Male,55 Ocean View Street,,Amarillo,TX,79110,35.2,-101.81,18613,37947,20K - 50K,49951,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
191,Gianni Kelly,49,50,59,1970,9,Male,813 Fifth Boulevard,,Caledonia,OH,43314,40.63,-82.96,18293,37298,20K - 50K,52134,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
192,Maximiliano King,42,50,67,1978,2,Male,209 George Avenue,,Denmark,SC,29042,33.31,-81.13,12189,24859,20K - 50K,43986,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
193,Harlow Turner,38,40,66,1981,11,Female,1583 Grant Lane,1,Brentwood,NY,11717,40.78,-73.24,17679,36045,20K - 50K,0,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
194,Tristan Powell,56,60,69,1963,4,Male,4966 Grant Street,,Canal Fulton,OH,44614,40.89,-81.58,22170,45202,20K - 50K,71022,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
195,Uriah Martin,26,30,66,1993,12,Male,6693 George Drive,,Seattle,WA,98188,47.44,-122.28,20233,41255,20K - 50K,85439,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
196,Sylvie Brown,52,60,64,1968,2,Female,25622 Lake Street,6244,Pearland,TX,77584,29.55,-95.27,36253,73920,50K - 80K,166395,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
197,Kian Richardson,76,80,69,1943,4,Male,2609 Plum Drive,,Olathe,KS,66061,38.88,-94.81,28490,19682,0K - 20K,0,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
198,Clyde Brooks,55,60,66,1964,4,Male,455 Little Creek Boulevard,99,Williston Park,NY,11596,40.75,-73.64,39705,80957,80K - 100K,161166,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
199,Eric Lonsdale,64,70,65,1956,1,Male,25521 First Street,,Dublin,GA,31021,32.53,-82.92,16958,34576,20K - 50K,81087,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
200,Gabriella Price,30,30,62,1989,8,Female,9104 Second Avenue,689,Houston,TX,77081,29.76,-95.38,15862,32343,20K - 50K,39656,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
201,Emma Gray,38,40,62,1981,9,Female,2182 Martin Luther King Street,3,Plattsburgh,NY,12901,44.69,-73.45,20177,41141,20K - 50K,71060,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
202,Paris Ramirez,49,50,67,1970,8,Female,924 Spruce Street,,Los Angeles,CA,90003,33.96,-118.27,11073,22583,20K - 50K,62461,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
203,Adilynn Ryan,41,50,60,1978,7,Female,533 Sussex Drive,3,Hannibal,NY,13074,43.31,-76.57,17013,34690,20K - 50K,48954,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
204,Yareli Wilson,47,50,68,1973,1,Female,965 Wessex Street,,La Habra,CA,90631,33.94,-117.95,23740,48406,20K - 50K,80441,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
205,Jose Thomas,52,60,67,1967,10,Male,6785 Essex Lane,,Gaithersburg,MD,20879,39.14,-77.21,30179,61532,50K - 80K,26832,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
206,Henley Russell,21,30,65,1998,11,Female,1425 Fifth Street,,Wallington,NJ,7057,40.85,-74.1,21827,44501,20K - 50K,37251,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
207,Zyaire Morales,19,20,69,2000,12,Male,1749 Spruce Street,,Lampasas,TX,76550,31.06,-98.18,16744,34134,20K - 50K,0,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
208,Bodie Long,54,60,66,1965,7,Male,782 Hill Lane,,Fresno,CA,93725,36.6,-119.75,13093,26696,20K - 50K,0,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
209,Ellen Miller,49,50,74,1970,8,Female,5063 Seventh Avenue,,Independence,OH,44131,41.38,-81.64,24071,49079,20K - 50K,6494,683,8006.277797194905,0.09151979,0.1461726808846761,0.6020019031746031
210,Cristiano Jenkins,66,70,68,1953,10,Male,153 Tenth Lane,,Tucson,AZ,85711,32.21,-110.88,17460,35602,20K - 50K,55369,661,8306.212777215482,0.1115156940789473,0.1619864753289473,0.6056088059701492
211,Shepard Lopez,75,80,65,1944,7,Male,177 Mill Boulevard,,Manahawkin,NJ,8050,39.69,-74.25,21861,46031,20K - 50K,8332,661,8306.212777215482,0.1115156940789473,0.1619864753289473,0.6056088059701492
212,Enoch Young,51,60,63,1969,2,Male,1246 11th Boulevard,,Fort Lauderdale,FL,33318,26.14,-80.13,21661,44170,20K - 50K,90049,661,8306.212777215482,0.1115156940789473,0.1619864753289473,0.6056088059701492
213,Koa Smith,25,30,74,1994,12,Male,972 Spruce Avenue,4,Fort Lauderdale,FL,33324,26.14,-80.13,29740,60638,50K - 80K,132252,661,8306.212777215482,0.1115156940789473,0.1619864753289473,0.6056088059701492
214,Bellissima Martin,32,40,63,1987,8,Female,58221 Main Drive,8563,Norman,OK,73071,35.22,-97.34,20640,42084,20K - 50K,57760,661,8306.212777215482,0.1115156940789473,0.1619864753289473,0.6056088059701492
215,Blaine Murphy,28,30,57,1991,8,Male,2473 Lake Avenue,6,Helena,GA,31037,32.07,-82.91,12321,25122,20K - 50K,43205,819,8489.581376389782,0.1013046712564543,0.1493000516351118,0.61138905
216,Jaxon Russell,31,40,57,1989,2,Male,35 Rose Boulevard,,San Jose,CA,95131,37.38,-121.9,37677,76820,50K - 80K,159137,819,8489.581376389782,0.1013046712564543,0.1493000516351118,0.61138905
217,Grayson Diaz,18,20,65,2002,1,Male,970 Essex Drive,39,Portola Valley,CA,94028,37.37,-122.21,106305,216740,200K+,0,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
218,Isaias Robinson,47,50,67,1972,11,Male,335 Valley Stream Boulevard,,Gonzales,TX,78629,29.5,-97.44,15092,30774,20K - 50K,51428,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
219,Meredith Carter,26,30,64,1994,1,Female,4631 Plum Avenue,,Cleveland,OH,44102,41.47,-81.67,14737,30049,20K - 50K,80474,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
220,Linda Phillips,64,70,69,1955,7,Female,729 Littlewood Avenue,,Wilton,CT,6897,41.18,-73.42,94302,192269,150K - 200K,100192,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
221,Joshua Ortiz,46,50,70,1973,4,Male,574 Norfolk Street,,Chesterfield,VA,23832,37.37,-77.5,26918,54881,50K - 80K,3584,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
222,Jaycee Taylor,41,50,68,1978,11,Female,37 Sixth Lane,,Albuquerque,NM,87105,35.11,-106.62,14078,28704,20K - 50K,103891,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
223,Jakob Hall,36,40,66,1983,12,Male,7121 Fourth Avenue,4,Cassville,MO,65625,36.67,-93.86,13895,28334,20K - 50K,0,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
224,Lillianna Davis,69,70,71,1950,9,Female,6466 Ninth Drive,,Bakersfield,CA,93308,35.54,-118.91,21654,44152,20K - 50K,90526,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
225,Mohamed Perez,88,90,57,1931,9,Male,636 Main Avenue,,Buchanan Dam,TX,78609,30.79,-98.43,13088,22371,20K - 50K,994,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
226,Brady Gomez,45,50,67,1974,3,Male,4391 Lexington Lane,,Charlotte,NC,28215,35.19,-80.83,17817,36323,20K - 50K,65525,700,8902.379480603706,0.1186145457570715,0.1669565873544093,0.6112587591973244
227,Cole Xi,45,50,65,1975,1,Male,195 Eighth Boulevard,,Central Point,OR,97502,42.39,-122.93,17131,34929,20K - 50K,63849,714,8709.618975567748,0.1184959984177215,0.1669236234177215,0.6100383587301588
228,Tristian Walker,65,70,66,1955,1,Male,190 Sixth Drive,,Rockwall,TX,75032,32.92,-96.45,34659,70673,50K - 80K,87605,714,8709.618975567748,0.1184959984177215,0.1669236234177215,0.6100383587301588
